2025-04-21 22:39:50 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:45 [main] INFO  c.c.f.h.c.RegistrationControllerTest - Started RegistrationControllerTest in 0.336 seconds (JVM running for 7.13)
2025-04-21 23:15:45 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:45 [main] ERROR c.c.f.h.c.RegistrationController - Invalid verification token
2025-04-21 23:15:45 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:45 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:45 [main] ERROR c.c.f.h.c.RegistrationController - Expired verification token
2025-04-21 23:15:45 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:45 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:15:45 [main] INFO  c.c.f.h.c.RegistrationController - User - user1 registered successfully
2025-04-21 23:15:45 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:15:45 [main] INFO  c.c.f.h.c.RegistrationController - User - user1 logged in successfully
2025-04-21 23:15:45 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:15:45 [main] INFO  c.c.f.h.c.SubCategoryControllerTest - Starting SubCategoryControllerTest using Java 17.0.15 on DESKTOP-DU98LMI with PID 32160 (started by Administrator in E:\household)
2025-04-21 23:15:45 [main] INFO  c.c.f.h.c.SubCategoryControllerTest - The following 1 profile is active: "local"
2025-04-21 23:15:45 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 3ae9b19c-c786-4ca4-8cb8-75c16ec20174

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-04-21 23:15:45 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@11617c6c, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@10f52047, org.springframework.security.web.context.SecurityContextPersistenceFilter@6b7072c3, org.springframework.security.web.header.HeaderWriterFilter@79781e77, org.springframework.security.web.csrf.CsrfFilter@47211e6e, org.springframework.security.web.authentication.logout.LogoutFilter@e52dd47, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@6d1fc55, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@1c9513b9, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@194f5558, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@a6203b5, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6fd2bc3a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@56609c11, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@32a826f, org.springframework.security.web.session.SessionManagementFilter@24edca5e, org.springframework.security.web.access.ExceptionTranslationFilter@4b09f5f2, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@584b3bdc]
2025-04-21 23:15:45 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:45 [main] INFO  c.c.f.h.c.SubCategoryControllerTest - Started SubCategoryControllerTest in 0.22 seconds (JVM running for 7.402)
2025-04-21 23:15:45 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:45 [main] ERROR c.c.f.h.c.SubCategoryController - [Field error in object 'subCategory' on field 'title': rejected value [null]; codes [NotBlank.subCategory.title,NotBlank.title,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [subCategory.title,title]; arguments []; default message [title]]; default message [Title is empty]]
2025-04-21 23:15:45 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:45 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:45 [main] INFO  c.c.f.h.c.SubCategoryController - SubCategory - 3  deleted of category with id - 1 in household with id - 1
2025-04-21 23:15:45 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:15:45 [main] INFO  c.c.f.h.c.SubCategoryController - Created sub category - cz.cvut.fit.household.datamodel.entity.category.CategoryCreationDTO@414d7b34 of category with id  1 in household with id - 1
2025-04-21 23:15:45 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:45 [main] INFO  c.c.f.h.c.SubLocationControllerTest - Starting SubLocationControllerTest using Java 17.0.15 on DESKTOP-DU98LMI with PID 32160 (started by Administrator in E:\household)
2025-04-21 23:15:45 [main] INFO  c.c.f.h.c.SubLocationControllerTest - The following 1 profile is active: "local"
2025-04-21 23:15:45 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: e1ff8071-7c65-433c-a41e-1f7b94d2de24

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-04-21 23:15:45 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@42e454c5, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@777be68c, org.springframework.security.web.context.SecurityContextPersistenceFilter@ea6601f, org.springframework.security.web.header.HeaderWriterFilter@538f2df7, org.springframework.security.web.csrf.CsrfFilter@f08fd61, org.springframework.security.web.authentication.logout.LogoutFilter@7371f9b7, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@5071a1c5, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@1c219552, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@2a590e2f, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@c139ed3, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1bb9241d, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@31f34208, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3a2cf8b1, org.springframework.security.web.session.SessionManagementFilter@460d7e4a, org.springframework.security.web.access.ExceptionTranslationFilter@5b20719, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@40eeb885]
2025-04-21 23:15:45 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:45 [main] INFO  c.c.f.h.c.SubLocationControllerTest - Started SubLocationControllerTest in 0.202 seconds (JVM running for 7.651)
2025-04-21 23:15:45 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:45 [main] INFO  c.c.f.h.c.SubLocationController - Deleted sub location - 1 of location with id -2 of household with id - 1 
2025-04-21 23:15:45 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:45 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:45 [main] INFO  c.c.f.h.c.SubLocationController - Sub location - LocationCreationDTO(title=subLocation, description=description2) created in location with id - 1 of household with id - 1 
2025-04-21 23:15:45 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:15:45 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:15:45 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:15:45 [main] ERROR c.c.f.h.c.SubLocationController - Error occurred during creating sub location  - [Field error in object 'subLocation' on field 'title': rejected value [null]; codes [NotBlank.subLocation.title,NotBlank.title,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [subLocation.title,title]; arguments []; default message [title]]; default message [Title is empty]]
2025-04-21 23:15:45 [main] INFO  c.c.f.h.s.f.MaintenanceServiceFacadeImpl - Created maintenance task MaintenanceTask(id=null, deadline=Mon Apr 28 23:15:45 PDT 2025, closingDate=null, taskState=true) for maintenance with ID null
2025-04-21 23:15:45 [main] INFO  c.c.f.h.s.f.MaintenanceServiceFacadeImpl - Created maintenance task MaintenanceTask(id=null, deadline=Mon May 05 23:15:45 PDT 2025, closingDate=null, taskState=true) for maintenance with ID null
2025-04-21 23:15:45 [main] INFO  c.c.f.h.s.f.MaintenanceServiceFacadeImpl - Created maintenance task MaintenanceTask(id=null, deadline=Mon May 12 23:15:45 PDT 2025, closingDate=null, taskState=true) for maintenance with ID null
2025-04-21 23:15:45 [main] INFO  c.c.f.h.s.f.MaintenanceServiceFacadeImpl - Created maintenance task MaintenanceTask(id=null, deadline=Mon May 19 23:15:45 PDT 2025, closingDate=null, taskState=true) for maintenance with ID null
2025-04-21 23:15:45 [main] INFO  c.c.f.h.s.f.MaintenanceServiceFacadeImpl - Created maintenance task MaintenanceTask(id=null, deadline=Mon May 26 23:15:45 PDT 2025, closingDate=null, taskState=true) for maintenance with ID null
2025-04-21 23:15:45 [main] INFO  c.c.f.h.s.f.MaintenanceServiceFacadeImpl - Created maintenance task MaintenanceTask(id=null, deadline=Mon Jun 02 23:15:45 PDT 2025, closingDate=null, taskState=true) for maintenance with ID null
2025-04-21 23:15:45 [main] INFO  c.c.f.h.s.f.MaintenanceServiceFacadeImpl - Created maintenance task MaintenanceTask(id=null, deadline=Mon Jun 09 23:15:45 PDT 2025, closingDate=null, taskState=true) for maintenance with ID null
2025-04-21 23:15:45 [main] INFO  c.c.f.h.s.f.MaintenanceServiceFacadeImpl - Created maintenance task MaintenanceTask(id=null, deadline=Mon Jun 16 23:15:45 PDT 2025, closingDate=null, taskState=true) for maintenance with ID null
2025-04-21 23:15:45 [main] INFO  c.c.f.h.s.f.MaintenanceServiceFacadeImpl - Created maintenance task MaintenanceTask(id=null, deadline=Thu Apr 24 23:15:45 PDT 2025, closingDate=null, taskState=true) for maintenance with ID null
2025-04-21 23:15:45 [main] INFO  c.c.f.h.s.f.MaintenanceServiceFacadeImpl - Created maintenance task MaintenanceTask(id=null, deadline=Fri Apr 25 23:15:45 PDT 2025, closingDate=null, taskState=true) for maintenance with ID null
2025-04-21 23:15:45 [main] INFO  c.c.f.h.s.f.MaintenanceServiceFacadeImpl - Created maintenance task MaintenanceTask(id=null, deadline=Mon Apr 21 23:15:45 PDT 2025, closingDate=null, taskState=true) for maintenance with ID null
2025-04-21 23:15:45 [main] INFO  c.c.f.h.s.f.MaintenanceServiceFacadeImpl - Created maintenance task MaintenanceTask(id=null, deadline=Tue Apr 22 23:15:45 PDT 2025, closingDate=null, taskState=true) for maintenance with ID null
2025-04-21 23:15:45 [main] INFO  c.c.f.h.s.f.MaintenanceServiceFacadeImpl - Created maintenance task MaintenanceTask(id=null, deadline=Wed Apr 23 23:15:45 PDT 2025, closingDate=null, taskState=true) for maintenance with ID null
2025-04-21 23:15:45 [main] INFO  c.c.f.h.s.f.MaintenanceServiceFacadeImpl - Created maintenance task MaintenanceTask(id=null, deadline=Thu Apr 24 23:15:45 PDT 2025, closingDate=null, taskState=true) for maintenance with ID null
2025-04-21 23:15:45 [main] INFO  c.c.f.h.s.f.MaintenanceServiceFacadeImpl - Created maintenance task MaintenanceTask(id=null, deadline=Fri Apr 25 23:15:45 PDT 2025, closingDate=null, taskState=true) for maintenance with ID null
2025-04-21 23:15:45 [main] INFO  c.c.f.h.s.MaintenanceTaskServiceImpl - Maintenance task with id 1 has been updated, with updated - MaintenanceTask(id=1, deadline=Wed Dec 31 16:00:00 PST 1969, closingDate=Wed Dec 31 16:00:00 PST 1969, taskState=true)
